Hellendoorn/Nijverdal OV-fiets Carrousel,nvd001,16,1692699160,OV_FIETS,Yes
Horst Sevenum,hrt001,0,1692699160,OV_FIETS,Yes
Goor,go001,3,1692699160,OV_FIETS,Yes
Sleeuwijk Tol West,GR002 ,3,1692699160,OV_FIETS,Yes
Barneveld Centrum,bnc001,3,1692699160,OV_FIETS,Yes
Zoetermeer Oost,ztmo001,3,1692699160,OV_FIETS,Yes
Oisterwijk,Ot001,5,1692699160,OV_FIETS,Yes
Duivendrecht,dvd001,2,1692699160,OV_FIETS,Yes
Helmond 't Hout,hmh001,4,1692699160,OV_FIETS,Yes
Dronten,DRON001,0,1692699160,OV_FIETS,Yes
Pijnacker Zuid,rtd907,1,1692699160,OV_FIETS,Yes
Utrecht Leidsche Rijn,utlr001,0,1692699160,OV_FIETS,Yes
Sittard,std002,18,1692699160,OV_FIETS,Yes
Diemen,dmn001,0,1692699160,OV_FIETS,Yes
Amsterdam Centraal Stationsplein,asd010,19,1692699160,OV_FIETS,Yes
Zevenaar,zv001,3,1692699160,OV_FIETS,Yes
Hoogkarspel,hks001,2,1692699160,OV_FIETS,Yes
Westervoort,wtv001,0,1692699160,OV_FIETS,Yes
Bussum Zuid,bsmz001,0,1692699160,OV_FIETS,Yes
Amsterdam RAI,rai001,0,1692699160,OV_FIETS,Yes
Velp,vp001,3,1692699160,OV_FIETS,Yes
Leeuwarden,lw001,72,1692699160,OV_FIETS,Yes
Bunnik,bnk001,7,1692699160,OV_FIETS,Yes
Meppel,mp002,11,1692699160,OV_FIETS,Yes
Amsterdam Amstel,asa001,4,1692699160,OV_FIETS,Yes
Weert,wt003,0,1692699160,OV_FIETS,Yes
Ede-Wageningen Zuidzijde,ed001,2,1692699160,OV_FIETS,Yes
Oss,o002,11,1692699160,OV_FIETS,Yes
Delfzijl,Dz001,1,1692699160,OV_FIETS,Yes
Otterlo,ed901,18,1692699160,OV_FIETS,Yes
Winsum,Wsm001,3,1692699160,OV_FIETS,Yes
Schiphol,shl001,3,1692699160,OV_FIETS,Yes
Geldermalsen,gdm001,0,1692699160,OV_FIETS,Yes
Amsterdam Centraal Oost,asd002,7,1692699160,OV_FIETS,Yes
Vleuten,vtn001,1,1692699160,OV_FIETS,Yes
Hilversum,hvs001,0,1692699160,OV_FIETS,Yes
't Harde,Hde001,0,1692699160,OV_FIETS,Yes
Duiven ,dvn001,17,1692699160,OV_FIETS,Yes
Terborg,tbg001,4,1692699160,OV_FIETS,Yes
Den Haag Centraal Stichthage,gvc001,13,1692699160,OV_FIETS,Yes
Varsseveld,vsv001,0,1692699160,OV_FIETS,Yes
Santpoort Zuid,sptz001,8,1692699160,OV_FIETS,Yes
Tilburg Zuid,tb003,1,1692699160,OV_FIETS,Yes
Tilburg Noord,tb002,0,1692699160,OV_FIETS,Yes
Breukelen,bkl001,0,1692699160,OV_FIETS,Yes
Leiden de Vink,dvnk001,1,1692699160,OV_FIETS,Yes
Beesd,bsd001,2,1692699160,OV_FIETS,Yes
Deurne,dn001,4,1692699160,OV_FIETS,Yes
Rhenen,rhn001,0,1692699160,OV_FIETS,Yes
Zoetermeer Driemanspolder,ztm003,8,1692699160,OV_FIETS,Yes
Landgraaf,lg001,3,1692699160,OV_FIETS,Yes
Heeze-Leende,hze001,2,1692699160,OV_FIETS,Yes
Hilversum Sportpark ,hvsp001,14,1692699160,OV_FIETS,No
Olst,ost001,3,1692699160,OV_FIETS,Yes
Maarssen,mas003,17,1692699160,OV_FIETS,Yes
Amersfoort Mondriaanplein,amf002,41,1692699160,OV_FIETS,Yes
Amersfoort Centraal,amf001,81,1692699160,OV_FIETS,Yes
Hillegom,hil001,0,1692699160,OV_FIETS,Yes
Utrecht Centraal Stationsplein,ut020,128,1692699160,OV_FIETS,Yes
Almere Centrum Landdrostdreef,alm001,34,1692699160,OV_FIETS,Yes
Doetinchem,dtc001,0,1692699160,OV_FIETS,Yes
Zaandam,ZD002,9,1692699160,OV_FIETS,Yes
Beilen,bl001,20,1692699160,OV_FIETS,Yes
Den Dolder,dld001,0,1692699160,OV_FIETS,Yes
's-Hertogenbosch Oost,Hto001,1,1692699160,OV_FIETS,Yes
Assen,asn001,65,1692699160,OV_FIETS,Yes
Vlissingen,vs001,8,1692699160,OV_FIETS,Yes
Enschede,es003,92,1692699160,OV_FIETS,Yes
Helmond,hm001,4,1692699160,OV_FIETS,Yes
Amsterdam Lelyplein,asdl001,0,1692699160,OV_FIETS,No
Sliedrecht,sdt001,1,1692699160,OV_FIETS,Yes
Voorschoten,vst001,1,1692699160,OV_FIETS,Yes
Diemen Zuid,dmnz001,1,1692699160,OV_FIETS,Yes
Appingedam,Apg001,3,1692699160,OV_FIETS,Yes
Rotterdam Lombardijen,rlb001,0,1692699160,OV_FIETS,Yes
Reuver,rv001,6,1692699160,OV_FIETS,Yes
Utrecht Rijnsweerd,ut903,14,1692699160,OV_FIETS,Yes
Wijchen,wc001,0,1692699160,OV_FIETS,Yes
Elst,est001,0,1692699160,OV_FIETS,Yes
Apeldoorn,apd001,100,1692699160,OV_FIETS,Yes
Hengelo,hgl002,8,1692699160,OV_FIETS,Yes
Rijswijk,rsw002,22,1692699160,OV_FIETS,Yes
Middelburg,mdb002,3,1692699160,OV_FIETS,Yes
Ede-Wageningen Zuidplein,ed002,0,1692699160,OV_FIETS,Yes
Utrecht Terwijde,utt001,3,1692700100,OV_FIETS,Yes
Brummen,bmn001,3,1692700100,OV_FIETS,Yes
Ermelo,eml001,3,1692700100,OV_FIETS,Unknown
Ravenstein,Rvs001,7,1692700100,OV_FIETS,Yes
Nijmegen Goffert,nmgo001,0,1692700100,OV_FIETS,Yes
Lochem,lc001,3,1692700100,OV_FIETS,Yes
Bergen op Zoom,bgn002,2,1692700100,OV_FIETS,Yes
Oldenzaal,odz001,0,1692700100,OV_FIETS,Yes
Cuijk,ck001,16,1692700100,OV_FIETS,Yes
Veenendaal-De klomp,klp001,1,1692700100,OV_FIETS,Yes
Vroomshoop,vhp001,0,1692700100,OV_FIETS,Yes
Best,bet001,2,1692700100,OV_FIETS,Yes
Winterswijk,ww001,1,1692700100,OV_FIETS,Yes
Amsterdam Bijlmer ArenA,asb003,1,1692700100,OV_FIETS,Yes
Boxtel - Kluis,btl004,2,1692700100,OV_FIETS,Yes
Zuidhorn,Zh001,8,1692700100,OV_FIETS,Yes
Houten Castellum,htnc001,33,1692700100,OV_FIETS,Yes
Voorhout,vh001,3,1692700100,OV_FIETS,Yes
Tilburg Reeshof,tbr001,0,1692700100,OV_FIETS,Yes
Harderwijk,hd001,0,1692700100,OV_FIETS,Yes
Utrecht P+R Westraven,ut007,14,1692700100,OV_FIETS,Yes
Den Haag HS,gv001,0,1692700100,OV_FIETS,Yes
Heerhugowaard,hwd003,12,1692700100,OV_FIETS,Yes
Openbare fietsenstalling gemeente Groningen : Fietsenstalling Europapark,gerp002,4,1692700100,OV_FIETS,Yes
Deventer Boerhavelaan,dv003,17,1692700100,OV_FIETS,Yes
Uden,Ow002,6,1692700100,OV_FIETS,Yes
Deventer,dv001,74,1692700100,OV_FIETS,Yes
"Leiden Centraal, Centrumzijde",ledn002,38,1692700100,OV_FIETS,Yes
Helmond Brandevoort,hmbv001,3,1692700100,OV_FIETS,Yes
Den Helder Zuid,hdrz001,1,1692700100,OV_FIETS,Yes
Castricum,cas002,0,1692700100,OV_FIETS,Yes
Sneek,sk001,3,1692700100,OV_FIETS,Yes
Geldrop,Gp001,5,1692700100,OV_FIETS,Yes
Oudenbosch,odb001,1,1692700100,OV_FIETS,Yes
Anna Paulowna,ana001,0,1692700100,OV_FIETS,Yes
Goes,gs003,12,1692700100,OV_FIETS,Yes
Amersfoort Schothorst,amfs001,1,1692700100,OV_FIETS,Yes
Roosendaal,rsd002,28,1692700100,OV_FIETS,Yes
OV-ebike Arnhem Centrum,ah003,0,1692700100,OV_FIETS,Yes
Gilze Rijen,gz001,2,1692700100,OV_FIETS,Yes
Halfweg Zwanenburg,hwzb001,5,1692700100,OV_FIETS,Yes
Hoorn Kersenboogerd,hnk001,0,1692700100,OV_FIETS,Yes
Hoorn,hn001,5,1692700100,OV_FIETS,Yes
Rotterdam Kralingse Zoom,Rta003,0,1692700100,OV_FIETS,Yes
Boskoop,bsk001,3,1692700100,OV_FIETS,Yes
Rijssen,rsn001,2,1692700100,OV_FIETS,Yes
Venlo,vl001,41,1692700100,OV_FIETS,Yes
Ommen,omn001,0,1692700100,OV_FIETS,Yes
Culemborg,cl003,0,1692700100,OV_FIETS,Yes
Groningen Noord,Gnn001,2,1692700100,OV_FIETS,Yes
Eindhoven Strijp-S,ehs001,0,1692700100,OV_FIETS,Yes
Haarlem Spaarnwoude,hlms001,0,1692700100,OV_FIETS,Yes
Voorburg,vb002,10,1692700100,OV_FIETS,Yes
Soest Zuid,stz001,1,1692700100,OV_FIETS,Yes
Haren,HRN002,3,1692700100,OV_FIETS,Unknown
Hollandse Rading OV-fiets Carrousel,hor001,9,1692700100,OV_FIETS,Yes
Maarheeze,mz001,1,1692700100,OV_FIETS,Yes
Maastricht Randwyck,mtr001,2,1692700100,OV_FIETS,Yes
Amsterdam Muiderpoort,asdm001,0,1692700100,OV_FIETS,Yes
Dieren,dr001,1,1692700100,OV_FIETS,Yes
Wolfheze,wf001,4,1692700100,OV_FIETS,Yes
Meerssen,mes001,3,1692700100,OV_FIETS,Yes
Dordrecht,ddr001,0,1692700100,OV_FIETS,Yes
Maassluis,mss001,8,1692700100,OV_FIETS,Yes
Weesp,wp001,3,1692700100,OV_FIETS,Yes
Vierlingsbeek,vlb001,6,1692700100,OV_FIETS,Yes
Amsterdam Sloterdijk,ass001,21,1692700100,OV_FIETS,Yes
Gorinchem,gr001,0,1692700100,OV_FIETS,Yes
Rotterdam Alexander,rta001,0,1692700100,OV_FIETS,Yes
Valkenburg,vk001,4,1692700100,OV_FIETS,Yes
Almelo,aml002,7,1692700100,OV_FIETS,Yes
Bloemendaal,bll001,1,1692700100,OV_FIETS,Yes
Etten-Leur,etn001,1,1692700100,OV_FIETS,Yes
Heiloo,hlo001,0,1692700100,OV_FIETS,Yes
"Leiden Centraal,Uitgang LUMC",ledn001,120,1692700100,OV_FIETS,Yes
Purmerend Overwhere,pmo001,0,1692700100,OV_FIETS,Yes
Lelystad Centrum,lls003,11,1692700100,OV_FIETS,Yes
Utrecht Centraal Jaarbeursplein,ut016,3,1692700100,OV_FIETS,Yes
Zwolle Hanzeland,zl003,15,1692700100,OV_FIETS,Yes
Holten,hon001,5,1692700100,OV_FIETS,Yes
Wijhe,wh001,1,1692700100,OV_FIETS,Yes
Breda Prinsenbeek,bdpb001,1,1692700100,OV_FIETS,Yes
Zwolle,zl004,53,1692700100,OV_FIETS,Yes
Nijmegen,nm001,1,1692700100,OV_FIETS,Yes
Bovenkarspel-Grootebroek,bkg001,0,1692700100,OV_FIETS,Yes
OV-ebike Driebergen-Zeist,db003,0,1692700100,OV_FIETS,Yes
Zeist,db002,19,1692700100,OV_FIETS,Yes
Driebergen-Zeist,db001,35,1692700100,OV_FIETS,Yes
Echt,ec001,1,1692700100,OV_FIETS,Yes
Raalte,rat001,1,1692700100,OV_FIETS,Yes
Dalfsen,dl001,2,1692700100,OV_FIETS,Yes
Rotterdam Slinge,rtd904,1,1692700100,OV_FIETS,Yes
Boxmeer,Bmr001,0,1692700100,OV_FIETS,Yes
Pijnacker,rtd906,2,1692700100,OV_FIETS,Yes
Nunspeet,Ns001,0,1692700100,OV_FIETS,Unknown
Maastricht Noord,mtn001,2,1692700100,OV_FIETS,Yes
Doetinchem de Huet,dtch001,1,1692700100,OV_FIETS,Yes
Utrecht Janskerkhof,ut018,2,1692700100,OV_FIETS,Yes
Delden,ddn001,4,1692700100,OV_FIETS,Yes
Muiden P&R,wp901,5,1692700100,OV_FIETS,Yes
Lage Zwaluwe,Zlw001,3,1692700100,OV_FIETS,Yes
Hengelo Gezondheidspark,hglg001,5,1692700100,OV_FIETS,Yes
Bodegraven,bdg001,1,1692700100,OV_FIETS,Yes
Utrecht Overvecht,uto001,0,1692700100,OV_FIETS,Yes
Soestdijk,sd001,0,1692700100,OV_FIETS,Yes
Delft Zuid,dtz001,,1692700100,OV_FIETS,Yes
Vught,Vg001,2,1692700100,OV_FIETS,Yes
Amsterdam Zuid Zuidplein,asdz001,2,1692700100,OV_FIETS,Yes
Heemskerk,hk001,5,1692700100,OV_FIETS,Yes
Amsterdam Zuid Mahlerplein,asdz003,2,1692700100,OV_FIETS,Yes
Utrecht Vaartsche Rijn Oosterkade,UTVR002,0,1692700100,OV_FIETS,Yes
Utrecht Zuilen,utzl001,3,1692700100,OV_FIETS,Yes
Alphen aan den Rijn,apn001,32,1692700100,OV_FIETS,Yes
Rotterdam Blaak,rtb001,0,1692700100,OV_FIETS,Yes
Vriezenveen,vz001,4,1692700100,OV_FIETS,Yes
Zwijndrecht,zwd003,21,1692700100,OV_FIETS,Yes
Eindhoven Noordzijde,ehv003,0,1692700100,OV_FIETS,Yes
Eindhoven Zuidzijde (centrum),ehv002,1,1692700100,OV_FIETS,Yes
Winschoten,ws001,8,1692700100,OV_FIETS,Yes
Overveen,ovn001,3,1692700100,OV_FIETS,Yes
Veghel,Btl003,7,1692700100,OV_FIETS,Yes
Naarden-Bussum,ndb003,0,1692700100,OV_FIETS,Yes
Woerden,wd001,12,1692700100,OV_FIETS,Yes
s-Hertogenbosch,ht001,1,1692700100,OV_FIETS,Yes
Baarn,brn002,11,1692700100,OV_FIETS,Yes
Waalwijk,ht002,1,1692700100,OV_FIETS,Yes
Kerkrade Centrum,krd001,1,1692700100,OV_FIETS,Yes
Veenendaal West,vndw001,6,1692700100,OV_FIETS,Yes
Aalten,atn001,4,1692700100,OV_FIETS,Yes
Haarlem Fiets Inn,hlm002,98,1692700100,OV_FIETS,Yes
Bilthoven,bhv002,0,1692700100,OV_FIETS,Yes
Purmerend,pmr001,0,1692700100,OV_FIETS,Yes
Hardenberg,hdb001,1,1692700100,OV_FIETS,Yes
Utrecht Centraal Knoop,ut021,22,1692700100,OV_FIETS,Yes
Beverwijk,bv002,26,1692700100,OV_FIETS,Yes
Boxtel,btl001,11,1692700100,OV_FIETS,Yes
Hoogezand Sappemeer,Hgz001,1,1692700100,OV_FIETS,Yes
Santpoort Noord,sptn001,6,1692700100,OV_FIETS,Yes
Amersfoort Vathorst,avat001,2,1692700100,OV_FIETS,Yes
Roermond,rm001,28,1692700100,OV_FIETS,Yes
Krommenie-Assendelft,kma001,0,1692700100,OV_FIETS,Yes
Heerlen,hrl002,2,1692700100,OV_FIETS,Yes
Rosmalen,rs001,0,1692700100,OV_FIETS,Yes
Vianen OV-fiets Carrousel,ut905,15,1692700100,OV_FIETS,Yes
Utrecht P+R Papendorp,ut904,4,1692700100,OV_FIETS,Yes
P + R Utrecht Science Park (De Uithof),ut906,7,1692700100,OV_FIETS,Yes
Arnhem Centrum,ah001,0,1692700100,OV_FIETS,Yes
Hoofddorp,hfd002,21,1692700100,OV_FIETS,Yes
Alkmaar,amr001,42,1692700100,OV_FIETS,Yes
Schagen,sgn001,14,1692700100,OV_FIETS,Yes
Rotterdam Centraal,rtd001,10,1692700100,OV_FIETS,Yes
Tilburg West Universiteit,tbu001,1,1692700100,OV_FIETS,Yes
Gouda Goverwelle,gdg001,3,1692700100,OV_FIETS,Yes
Den Haag Laan van NOI,laa001,0,1692700100,OV_FIETS,Yes
"Delft, Fietsenstalling",dt002,17,1692700100,OV_FIETS,Yes
Uitgeest,utg001,3,1692700100,OV_FIETS,Yes
Den Helder,hdr002,1,1692700100,OV_FIETS,Yes
Alkmaar Noord,amrn002,32,1692700100,OV_FIETS,Yes
Nootdorp,gvc901,3,1692700100,OV_FIETS,Yes
Houten,htn001,32,1692700100,OV_FIETS,Yes
Steenwijk,swk002,7,1692700100,OV_FIETS,Yes
Hoogeveen,hgv003,3,1692700100,OV_FIETS,Yes
Zutphen,zp001,28,1692700100,OV_FIETS,Yes
Breda Centrum,Bd003,0,1692700100,OV_FIETS,Yes
Den Haag Mariahoeve,gvm001,1,1692700100,OV_FIETS,Yes
Venray,vry001,17,1692700100,OV_FIETS,Yes
Barneveld Noord,bnn001,2,1692700100,OV_FIETS,Yes
Zaltbommel,zbm002,4,1692700100,OV_FIETS,Yes
Schiedam,sdm001,2,1692700100,OV_FIETS,Yes
Zoetermeer Centrum West,ztm002,17,1692700100,OV_FIETS,Yes
Borne,bn001,6,1692700100,OV_FIETS,Yes
Zevenbergen,Zvb001,4,1692700100,OV_FIETS,Yes
Driehuis,drh001,5,1692700100,OV_FIETS,Yes
Helmond Brouwhuis,hmbh001,0,1692700100,OV_FIETS,Yes
Nijmegen Heyendaal,nmh001,0,1692700100,OV_FIETS,Yes
Barendrecht,brd002,11,1692700100,OV_FIETS,Yes
Rheden,rh001,2,1692700100,OV_FIETS,Yes
Den Haag Centraal Koningin Julianaplein,gvc021,20,1692700100,OV_FIETS,Yes
Breda Belcrum,bd002,7,1692700100,OV_FIETS,Yes
Amsterdam Centraal IJzijde,asd008,10,1692700100,OV_FIETS,Yes
Amsterdam Noord,asd009,13,1692700100,OV_FIETS,Yes
Obdam,obd001,2,1692700100,OV_FIETS,Yes
Tiel,tl003,15,1692700100,OV_FIETS,Yes
OV-ebike Groningen,gn004,18,1692700100,OV_FIETS,Yes
Oss West,ow001,9,1692700100,OV_FIETS,Yes
Groningen,gn001,334,1692700100,OV_FIETS,Yes
Emmen,emn001,13,1692700100,OV_FIETS,Yes
Utrecht Lunetten,utl001,1,1692700100,OV_FIETS,Yes
Zandvoort,zvt001,2,1692700100,OV_FIETS,Yes
OV-fiets - Maastricht,mt001,35,1692700100,OV_FIETS,Yes
OV-ebike Maastricht,mt003,13,1692700100,OV_FIETS,Yes
Putten,pt001,3,1692700100,OV_FIETS,Yes
Heerenveen,hr002,4,1692700100,OV_FIETS,Yes
Kampen,kpn003,26,1692700100,OV_FIETS,Yes
Veendam,Vdm001,5,1692700100,OV_FIETS,Yes
Didam,did001,2,1692700100,OV_FIETS,Yes
Gouda,gd001,56,1692700100,OV_FIETS,Yes
Heemstede-Aerdenhout,had002,8,1692700100,OV_FIETS,Yes
Rotterdam Fietspunt Wilhelminakade Prinsendam,Rtd003,0,1692700100,OV_FIETS,Yes
Rotterdam Fietspunt Marconiplein,Rtd004,1,1692700100,OV_FIETS,Yes
Enkhuizen,ekz001,15,1692700100,OV_FIETS,Unknown
Hellendoorn/Nijverdal OV-fiets Carrousel,nvd001,16,1692700100,OV_FIETS,Yes
Horst Sevenum,hrt001,0,1692700100,OV_FIETS,Yes
Goor,go001,3,1692700100,OV_FIETS,Yes
Sleeuwijk Tol West,GR002 ,3,1692700100,OV_FIETS,Yes
Barneveld Centrum,bnc001,3,1692700100,OV_FIETS,Yes
Zoetermeer Oost,ztmo001,3,1692700100,OV_FIETS,Yes
Oisterwijk,Ot001,5,1692700100,OV_FIETS,Yes
Duivendrecht,dvd001,2,1692700100,OV_FIETS,Yes
Helmond 't Hout,hmh001,4,1692700100,OV_FIETS,Yes
Dronten,DRON001,0,1692700100,OV_FIETS,Yes
Pijnacker Zuid,rtd907,1,1692700100,OV_FIETS,Yes
Utrecht Leidsche Rijn,utlr001,0,1692700100,OV_FIETS,Yes
Sittard,std002,17,1692700100,OV_FIETS,Yes
Diemen,dmn001,0,1692700100,OV_FIETS,Yes
Amsterdam Centraal Stationsplein,asd010,20,1692700100,OV_FIETS,Yes
Zevenaar,zv001,3,1692700100,OV_FIETS,Yes
Hoogkarspel,hks001,2,1692700100,OV_FIETS,Yes
Westervoort,wtv001,0,1692700100,OV_FIETS,Yes
Bussum Zuid,bsmz001,0,1692700100,OV_FIETS,Yes
Amsterdam RAI,rai001,1,1692700100,OV_FIETS,Yes
Velp,vp001,3,1692700100,OV_FIETS,Yes
Leeuwarden,lw001,72,1692700100,OV_FIETS,Yes
Bunnik,bnk001,5,1692700100,OV_FIETS,Yes
Meppel,mp002,12,1692700100,OV_FIETS,Yes
Amsterdam Amstel,asa001,4,1692700100,OV_FIETS,Yes
Weert,wt003,0,1692700100,OV_FIETS,Yes
Ede-Wageningen Zuidzijde,ed001,3,1692700100,OV_FIETS,Yes
Oss,o002,11,1692700100,OV_FIETS,Yes
Delfzijl,Dz001,1,1692700100,OV_FIETS,Yes
Otterlo,ed901,18,1692700100,OV_FIETS,Yes
Winsum,Wsm001,2,1692700100,OV_FIETS,Yes
Schiphol,shl001,3,1692700100,OV_FIETS,Yes
Geldermalsen,gdm001,0,1692700100,OV_FIETS,Yes
Amsterdam Centraal Oost,asd002,8,1692700100,OV_FIETS,Yes
Vleuten,vtn001,1,1692700100,OV_FIETS,Yes
Hilversum,hvs001,0,1692700100,OV_FIETS,Yes
't Harde,Hde001,0,1692700100,OV_FIETS,Yes
Duiven ,dvn001,17,1692700100,OV_FIETS,Yes
Terborg,tbg001,4,1692700100,OV_FIETS,Yes
Den Haag Centraal Stichthage,gvc001,14,1692700100,OV_FIETS,Yes
Varsseveld,vsv001,0,1692700100,OV_FIETS,Yes
Santpoort Zuid,sptz001,8,1692700100,OV_FIETS,Yes
Tilburg Zuid,tb003,1,1692700100,OV_FIETS,Yes
Tilburg Noord,tb002,0,1692700100,OV_FIETS,Yes
Breukelen,bkl001,0,1692700100,OV_FIETS,Yes
Leiden de Vink,dvnk001,1,1692700100,OV_FIETS,Yes
Beesd,bsd001,2,1692700100,OV_FIETS,Yes
Deurne,dn001,4,1692700100,OV_FIETS,Yes
Rhenen,rhn001,0,1692700100,OV_FIETS,Yes
Zoetermeer Driemanspolder,ztm003,8,1692700100,OV_FIETS,Yes
Landgraaf,lg001,3,1692700100,OV_FIETS,Yes
Heeze-Leende,hze001,2,1692700100,OV_FIETS,Yes
Hilversum Sportpark ,hvsp001,14,1692700100,OV_FIETS,No
Olst,ost001,3,1692700100,OV_FIETS,Yes
Maarssen,mas003,17,1692700100,OV_FIETS,Yes
Amersfoort Mondriaanplein,amf002,41,1692700100,OV_FIETS,Yes
Amersfoort Centraal,amf001,79,1692700100,OV_FIETS,Yes
Hillegom,hil001,0,1692700100,OV_FIETS,Yes
Utrecht Centraal Stationsplein,ut020,132,1692700100,OV_FIETS,Yes
Almere Centrum Landdrostdreef,alm001,33,1692700100,OV_FIETS,Yes
Doetinchem,dtc001,0,1692700100,OV_FIETS,Yes
Zaandam,ZD002,8,1692700100,OV_FIETS,Yes
Beilen,bl001,20,1692700100,OV_FIETS,Yes
Den Dolder,dld001,0,1692700100,OV_FIETS,Yes
's-Hertogenbosch Oost,Hto001,1,1692700100,OV_FIETS,Yes
Assen,asn001,64,1692700100,OV_FIETS,Yes
Vlissingen,vs001,5,1692700100,OV_FIETS,Yes
Enschede,es003,92,1692700100,OV_FIETS,Yes
Helmond,hm001,6,1692700100,OV_FIETS,Yes
Amsterdam Lelyplein,asdl001,0,1692700100,OV_FIETS,No
Sliedrecht,sdt001,1,1692700100,OV_FIETS,Yes
Voorschoten,vst001,1,1692700100,OV_FIETS,Yes
Diemen Zuid,dmnz001,1,1692700100,OV_FIETS,Yes
Appingedam,Apg001,3,1692700100,OV_FIETS,Yes
Rotterdam Lombardijen,rlb001,0,1692700100,OV_FIETS,Yes
Reuver,rv001,6,1692700100,OV_FIETS,Yes
Utrecht Rijnsweerd,ut903,14,1692700100,OV_FIETS,Yes
Wijchen,wc001,0,1692700100,OV_FIETS,Yes
Elst,est001,0,1692700100,OV_FIETS,Yes
Apeldoorn,apd001,96,1692700100,OV_FIETS,Yes
Hengelo,hgl002,8,1692700100,OV_FIETS,Yes
Rijswijk,rsw002,22,1692700100,OV_FIETS,Yes
Middelburg,mdb002,3,1692700100,OV_FIETS,Yes
Ede-Wageningen Zuidplein,ed002,0,1692700100,OV_FIETS,Yes
Utrecht Terwijde,utt001,3,1692700709,OV_FIETS,Yes
Brummen,bmn001,3,1692700709,OV_FIETS,Yes
Ermelo,eml001,3,1692700709,OV_FIETS,Unknown
Ravenstein,Rvs001,7,1692700709,OV_FIETS,Yes
Nijmegen Goffert,nmgo001,0,1692700709,OV_FIETS,Yes
Lochem,lc001,3,1692700709,OV_FIETS,Yes
Bergen op Zoom,bgn002,2,1692700709,OV_FIETS,Yes
Oldenzaal,odz001,0,1692700709,OV_FIETS,Yes
Cuijk,ck001,16,1692700709,OV_FIETS,Yes
Veenendaal-De klomp,klp001,1,1692700709,OV_FIETS,Yes
Vroomshoop,vhp001,0,1692700709,OV_FIETS,Yes
Best,bet001,2,1692700709,OV_FIETS,Yes
Winterswijk,ww001,1,1692700709,OV_FIETS,Yes
Amsterdam Bijlmer ArenA,asb003,1,1692700709,OV_FIETS,Yes
Boxtel - Kluis,btl004,2,1692700709,OV_FIETS,Yes
Zuidhorn,Zh001,8,1692700709,OV_FIETS,Yes
Houten Castellum,htnc001,33,1692700709,OV_FIETS,Yes
Voorhout,vh001,3,1692700709,OV_FIETS,Yes
Tilburg Reeshof,tbr001,0,1692700709,OV_FIETS,Yes
Harderwijk,hd001,1,1692700709,OV_FIETS,Yes
Utrecht P+R Westraven,ut007,14,1692700709,OV_FIETS,Yes
Den Haag HS,gv001,0,1692700709,OV_FIETS,Yes
Heerhugowaard,hwd003,12,1692700709,OV_FIETS,Yes
Openbare fietsenstalling gemeente Groningen : Fietsenstalling Europapark,gerp002,4,1692700709,OV_FIETS,Yes
Deventer Boerhavelaan,dv003,17,1692700709,OV_FIETS,Yes
Uden,Ow002,6,1692700709,OV_FIETS,Yes
Deventer,dv001,75,1692700709,OV_FIETS,Yes
"Leiden Centraal, Centrumzijde",ledn002,36,1692700709,OV_FIETS,Yes
Helmond Brandevoort,hmbv001,3,1692700709,OV_FIETS,Yes
Den Helder Zuid,hdrz001,1,1692700709,OV_FIETS,Yes
Castricum,cas002,0,1692700709,OV_FIETS,Yes
Sneek,sk001,3,1692700709,OV_FIETS,Yes
Geldrop,Gp001,5,1692700709,OV_FIETS,Yes
Oudenbosch,odb001,1,1692700709,OV_FIETS,Yes
Anna Paulowna,ana001,0,1692700709,OV_FIETS,Yes
Goes,gs003,12,1692700709,OV_FIETS,Yes
Amersfoort Schothorst,amfs001,1,1692700709,OV_FIETS,Yes
Roosendaal,rsd002,28,1692700709,OV_FIETS,Yes
OV-ebike Arnhem Centrum,ah003,0,1692700709,OV_FIETS,Yes
Gilze Rijen,gz001,2,1692700709,OV_FIETS,Yes
Halfweg Zwanenburg,hwzb001,5,1692700709,OV_FIETS,Yes
Hoorn Kersenboogerd,hnk001,0,1692700709,OV_FIETS,Yes
Hoorn,hn001,6,1692700709,OV_FIETS,Yes
Rotterdam Kralingse Zoom,Rta003,0,1692700709,OV_FIETS,Yes
Boskoop,bsk001,3,1692700709,OV_FIETS,Yes
Rijssen,rsn001,2,1692700709,OV_FIETS,Yes
Venlo,vl001,41,1692700709,OV_FIETS,Yes
Ommen,omn001,0,1692700709,OV_FIETS,Yes
Culemborg,cl003,2,1692700709,OV_FIETS,Yes
Groningen Noord,Gnn001,2,1692700709,OV_FIETS,Yes
Eindhoven Strijp-S,ehs001,0,1692700709,OV_FIETS,Yes
Haarlem Spaarnwoude,hlms001,0,1692700709,OV_FIETS,Yes
Voorburg,vb002,10,1692700709,OV_FIETS,Yes
Soest Zuid,stz001,1,1692700709,OV_FIETS,Yes
Haren,HRN002,3,1692700709,OV_FIETS,Unknown
Hollandse Rading OV-fiets Carrousel,hor001,9,1692700709,OV_FIETS,Yes
Maarheeze,mz001,1,1692700709,OV_FIETS,Yes
Maastricht Randwyck,mtr001,2,1692700709,OV_FIETS,Yes
Amsterdam Muiderpoort,asdm001,0,1692700709,OV_FIETS,Yes
Dieren,dr001,1,1692700709,OV_FIETS,Yes
Wolfheze,wf001,4,1692700709,OV_FIETS,Yes
